date,region,channel,sku,category,segment,qty,unit_price,discount_rate,unit_cost,revenue,tavg,tmax,tmin,precipitation,spend,clicks_mkt,impr_mkt,section,slot_rank,impr_merch,clicks_merch,campaign,platform,is_event,stock_on_hand,lead_time_days
2025-03-15,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,3.5,6.4,1.2,0,0,213,10493,MAIN,3,1615,11,AlwaysOn,google,0,0,7
2025-03-15,SEOUL,app,SKU-006,Kids,NEW,11,37000,0.03,19240,394790,2.1,4.7,-0.2,0,0,206,9411,MAIN,3,1410,5,AlwaysOn,meta,0,38,14
2025-03-15,BUSAN,web,SKU-007,Shoes,RETURN,6,44000,0.03,24640,256080,2.7,5.5,0.3,0,0,204,10153,MAIN,3,1527,6,AlwaysOn,google,0,91,7
2025-03-15,SEOUL,app,SKU-008,Acc,VIP,5,51000,0.03,30600,247350,2.3,5.2,0.7,0,0,197,10284,MAIN,3,1518,10,AlwaysOn,meta,0,107,5
2025-03-16,SEOUL,web,SKU-001,Outer,NEW,4,30000,0.03,15600,116400,2.4,6.0,0.7,0,0,205,9779,MAIN,3,1470,10,AlwaysOn,google,0,113,14
2025-03-16,BUSAN,app,SKU-002,Outer,VIP,6,37000,0.03,20720,215340,4.2,7.3,2.3,0,0,201,10499,MAIN,3,1421,13,AlwaysOn,meta,0,108,14
2025-03-16,SEOUL,app,SKU-003,Inner,NEW,11,44000,0.03,26400,469480,1.4,5.0,-1.1,0,0,235,10543,MAIN,3,1489,9,AlwaysOn,meta,0,87,14
2025-03-16,BUSAN,web,SKU-004,Inner,NEW,9,51000,0.03,32640,445230,3.8,7.0,1.7,0,0,194,10609,MAIN,3,1605,11,AlwaysOn,google,0,120,7
2025-03-16,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,1.9,4.7,-0.2,0,0,207,10680,MAIN,3,1361,9,AlwaysOn,meta,0,0,7
2025-03-16,BUSAN,web,SKU-006,Kids,RETURN,8,37000,0.03,19240,287120,4.2,7.3,1.7,0,0,192,9862,MAIN,3,1357,8,AlwaysOn,google,0,30,14
2025-03-16,SEOUL,app,SKU-007,Shoes,NEW,9,44000,0.03,24640,384120,1.6,4.8,-0.4,0,0,190,9414,MAIN,3,1540,15,AlwaysOn,meta,0,82,7
2025-03-16,BUSAN,web,SKU-008,Acc,NEW,11,51000,0.03,30600,544170,3.7,6.8,1.4,0,0,196,10437,MAIN,3,1602,15,AlwaysOn,google,0,96,5
2025-03-17,BUSAN,app,SKU-001,Outer,RETURN,5,30000,0.03,15600,145500,4.1,7.5,1.8,2,0,192,9323,MAIN,2,1800,12,AlwaysOn,meta,0,108,14
2025-03-17,SEOUL,web,SKU-002,Outer,RETURN,10,37000,0.03,20720,358900,1.0,4.6,-0.7,2,0,209,10026,MAIN,2,1654,13,AlwaysOn,google,0,98,14
2025-03-17,BUSAN,web,SKU-003,Inner,RETURN,15,44000,0.03,26400,640200,3.3,6.5,1.0,2,0,214,10543,MAIN,2,1867,13,AlwaysOn,google,0,72,14
2025-03-17,SEOUL,app,SKU-004,Inner,RETURN,10,51000,0.03,32640,494700,2.4,5.4,0.7,2,0,212,10372,MAIN,2,1845,12,AlwaysOn,meta,0,110,7
2025-03-17,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,3.4,6.5,1.7,2,0,183,9784,MAIN,2,1918,19,AlwaysOn,google,0,0,7
2025-03-17,SEOUL,app,SKU-006,Kids,RETURN,11,37000,0.03,19240,394790,2.1,5.3,-0.0,2,0,180,9373,MAIN,2,1844,12,AlwaysOn,meta,0,19,14
2025-03-17,BUSAN,web,SKU-007,Shoes,RETURN,13,44000,0.03,24640,554840,3.5,7.1,1.8,2,0,224,10568,MAIN,2,1659,14,AlwaysOn,google,0,69,7
2025-03-17,SEOUL,app,SKU-008,Acc,NEW,9,51000,0.03,30600,445230,1.8,5.1,0.0,2,0,204,9804,MAIN,2,1683,20,AlwaysOn,meta,0,87,5
2025-03-18,SEOUL,web,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,1.8,4.7,0.1,0,0,194,9797,MAIN,3,1440,8,AlwaysOn,google,0,101,14
2025-03-18,BUSAN,app,SKU-002,Outer,RETURN,8,37000,0.03,20720,287120,3.6,6.2,1.2,0,0,185,9730,MAIN,3,1414,7,AlwaysOn,meta,0,90,14
2025-03-18,SEOUL,app,SKU-003,Inner,NEW,9,44000,0.03,26400,384120,2.3,5.2,0.7,0,0,188,9881,MAIN,3,1551,17,AlwaysOn,meta,0,63,14
2025-03-18,BUSAN,web,SKU-004,Inner,VIP,6,51000,0.03,32640,296820,3.4,6.9,0.8,0,0,196,10308,MAIN,3,1480,10,AlwaysOn,google,0,104,7
2025-03-18,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,2.1,5.2,0.1,0,0,195,10018,MAIN,3,1456,10,AlwaysOn,meta,0,0,7
2025-03-18,BUSAN,web,SKU-006,Kids,NEW,8,37000,0.03,19240,287120,4.1,7.3,1.9,0,0,204,9591,MAIN,3,1626,7,AlwaysOn,google,0,11,14
2025-03-18,SEOUL,app,SKU-007,Shoes,NEW,6,44000,0.03,24640,256080,1.6,5.0,0.1,0,0,207,9947,MAIN,3,1594,16,AlwaysOn,meta,0,63,7
2025-03-18,BUSAN,web,SKU-008,Acc,NEW,6,51000,0.03,30600,296820,3.8,6.9,2.1,0,0,223,10536,MAIN,3,1621,10,AlwaysOn,google,0,81,5
2025-03-19,BUSAN,app,SKU-001,Outer,RETURN,13,30000,0.02,15600,382200,4.8,7.9,2.6,0,0,227,10207,MAIN,1,2301,30,AlwaysOn,meta,0,88,14
2025-03-19,SEOUL,web,SKU-002,Outer,RETURN,4,37000,0.02,20720,145040,2.3,5.2,0.1,0,0,198,10652,MAIN,1,2378,31,AlwaysOn,google,0,86,14
2025-03-19,BUSAN,web,SKU-003,Inner,RETURN,14,44000,0.02,26400,603680,4.6,7.3,2.9,0,0,221,10099,MAIN,1,2362,27,AlwaysOn,google,0,49,14
2025-03-19,SEOUL,app,SKU-004,Inner,VIP,12,51000,0.02,32640,599760,1.0,4.6,-1.0,0,0,193,10635,MAIN,1,2173,21,AlwaysOn,meta,0,92,7
2025-03-19,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.02,20400,0,4.0,7.1,1.6,0,0,184,10013,MAIN,1,2331,23,AlwaysOn,google,0,0,7
2025-03-19,SEOUL,app,SKU-006,Kids,RETURN,11,37000,0.02,19240,398860,1.9,4.8,-0.3,0,0,177,9607,MAIN,1,2278,25,AlwaysOn,meta,0,0,14
2025-03-19,BUSAN,web,SKU-007,Shoes,NEW,12,44000,0.02,24640,517440,3.3,6.7,1.8,0,0,221,9734,MAIN,1,2332,28,AlwaysOn,google,0,51,7
2025-03-19,SEOUL,app,SKU-008,Acc,VIP,9,51000,0.02,30600,449820,2.1,4.6,0.5,0,0,228,10116,MAIN,1,2274,28,AlwaysOn,meta,0,72,5
2025-03-20,SEOUL,web,SKU-001,Outer,NEW,6,30000,0.03,15600,174600,1.6,4.2,-0.3,1,0,193,9959,MAIN,2,1774,20,AlwaysOn,google,0,82,14
2025-03-20,BUSAN,app,SKU-002,Outer,NEW,8,37000,0.03,20720,287120,4.1,6.8,1.6,1,0,202,9390,MAIN,2,1883,18,AlwaysOn,meta,0,78,14
2025-03-20,SEOUL,app,SKU-003,Inner,VIP,13,44000,0.03,26400,554840,2.0,5.4,-0.5,1,0,216,10206,MAIN,2,1900,22,AlwaysOn,meta,0,36,14
2025-03-20,BUSAN,web,SKU-004,Inner,NEW,14,51000,0.03,32640,692580,4.6,7.3,2.8,1,0,213,10698,MAIN,2,1787,16,AlwaysOn,google,0,78,7
2025-03-20,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,1.7,4.3,-0.5,1,0,186,9303,MAIN,2,1787,22,AlwaysOn,meta,0,0,7
2025-03-20,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,3.3,6.1,1.6,1,0,213,9492,MAIN,2,1880,23,AlwaysOn,google,0,0,14
2025-03-20,SEOUL,app,SKU-007,Shoes,VIP,10,44000,0.03,24640,426800,1.9,4.6,-0.0,1,0,209,9314,MAIN,2,1715,21,AlwaysOn,meta,0,41,7
2025-03-20,BUSAN,web,SKU-008,Acc,VIP,8,51000,0.03,30600,395760,3.4,6.6,0.8,1,0,207,10199,MAIN,2,1806,14,AlwaysOn,google,0,64,5
2025-03-21,BUSAN,app,SKU-001,Outer,RETURN,3,30000,0.03,15600,87300,3.5,6.9,1.5,0,0,206,10393,MAIN,3,1503,6,AlwaysOn,meta,0,79,14
2025-03-21,SEOUL,web,SKU-002,Outer,VIP,3,37000,0.03,20720,107670,1.2,4.0,-1.1,0,0,214,10375,MAIN,3,1565,12,AlwaysOn,google,0,75,14
2025-03-21,BUSAN,web,SKU-003,Inner,VIP,10,44000,0.03,26400,426800,3.7,6.9,1.8,0,0,182,9912,MAIN,3,1502,16,AlwaysOn,google,0,26,14
2025-03-21,SEOUL,app,SKU-004,Inner,NEW,10,51000,0.03,32640,494700,1.2,3.8,-0.4,0,0,204,10067,MAIN,3,1420,15,AlwaysOn,meta,0,68,7
2025-03-21,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,4.1,7.4,2.2,0,0,222,10073,MAIN,3,1453,7,AlwaysOn,google,0,0,7
2025-03-21,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,2.9,5.7,0.5,0,0,191,9906,MAIN,3,1373,11,AlwaysOn,meta,0,0,14
2025-03-21,BUSAN,web,SKU-007,Shoes,RETURN,7,44000,0.03,24640,298760,4.9,8.1,3.2,0,0,218,10071,MAIN,3,1478,8,AlwaysOn,google,0,34,7
2025-03-21,SEOUL,app,SKU-008,Acc,RETURN,5,51000,0.03,30600,247350,1.9,4.5,0.3,0,0,234,10635,MAIN,3,1458,11,AlwaysOn,meta,0,59,5
2025-03-22,SEOUL,web,SKU-001,Outer,RETURN,5,30000,0.03,15600,145500,2.4,5.8,0.5,0,0,196,9932,MAIN,3,1522,16,AlwaysOn,google,0,74,14
2025-03-22,BUSAN,app,SKU-002,Outer,NEW,5,37000,0.03,20720,179450,3.1,5.7,0.9,0,0,215,10332,MAIN,3,1416,11,AlwaysOn,meta,0,70,14
2025-03-22,SEOUL,app,SKU-003,Inner,VIP,13,44000,0.03,26400,554840,1.4,4.2,-0.3,0,0,200,9831,MAIN,3,1493,14,AlwaysOn,meta,0,13,14
2025-03-22,BUSAN,web,SKU-004,Inner,VIP,11,51000,0.03,32640,544170,3.7,7.1,1.8,0,0,187,10099,MAIN,3,1498,5,AlwaysOn,google,0,57,7
2025-03-22,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.03,20400,0,1.7,4.9,-0.7,0,0,182,9934,MAIN,3,1504,8,AlwaysOn,meta,0,0,7
2025-03-22,BUSAN,web,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,2.5,5.7,0.5,0,0,199,9462,MAIN,3,1567,5,AlwaysOn,google,0,0,14
2025-03-22,SEOUL,app,SKU-007,Shoes,NEW,8,44000,0.03,24640,341440,2.2,5.5,0.5,0,0,217,9505,MAIN,3,1526,5,AlwaysOn,meta,0,26,7
2025-03-22,BUSAN,web,SKU-008,Acc,RETURN,4,51000,0.03,30600,197880,4.3,7.4,1.8,0,0,209,10557,MAIN,3,1417,14,AlwaysOn,google,0,55,5
2025-03-23,BUSAN,app,SKU-001,Outer,VIP,7,30000,0.05,15600,199500,4.8,7.9,2.8,0,0,194,9707,MAIN,2,1738,21,AlwaysOn,meta,0,67,14
2025-03-23,SEOUL,web,SKU-002,Outer,VIP,9,37000,0.05,20720,316350,1.8,5.3,-0.6,0,0,200,9834,MAIN,2,1778,21,AlwaysOn,google,0,61,14
2025-03-23,BUSAN,web,SKU-003,Inner,RETURN,13,44000,0.05,26400,543400,3.6,6.2,1.6,0,0,175,9415,MAIN,2,1901,24,AlwaysOn,google,0,0,14
2025-03-23,SEOUL,app,SKU-004,Inner,RETURN,7,51000,0.05,32640,339150,2.6,5.2,0.8,0,0,229,10390,MAIN,2,1739,13,AlwaysOn,meta,0,50,7
2025-03-23,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.05,20400,0,5.2,8.5,3.4,0,0,199,9618,MAIN,2,1735,11,AlwaysOn,google,0,0,7
2025-03-23,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.05,19240,0,2.2,4.7,0.3,0,0,213,9851,MAIN,2,1765,17,AlwaysOn,meta,0,0,14
2025-03-23,BUSAN,web,SKU-007,Shoes,NEW,8,44000,0.05,24640,334400,4.4,8.0,2.6,0,0,212,9755,MAIN,2,1851,20,AlwaysOn,google,0,18,7
2025-03-23,SEOUL,app,SKU-008,Acc,VIP,5,51000,0.05,30600,242250,1.5,4.5,-1.0,0,0,199,9477,MAIN,2,1757,11,AlwaysOn,meta,0,50,5
2025-03-24,SEOUL,web,SKU-001,Outer,NEW,4,30000,0.03,15600,116400,2.7,6.0,1.1,0,0,227,10569,MAIN,3,1436,13,AlwaysOn,google,0,63,14
2025-03-24,BUSAN,app,SKU-002,Outer,NEW,10,37000,0.03,20720,358900,5.1,8.2,3.6,0,0,215,9627,MAIN,3,1619,10,AlwaysOn,meta,0,51,14
2025-03-24,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,2.2,5.7,-0.2,0,0,221,10290,MAIN,3,1504,6,AlwaysOn,meta,0,0,14
2025-03-24,BUSAN,web,SKU-004,Inner,RETURN,11,51000,0.03,32640,544170,4.3,7.2,2.6,0,0,197,9742,MAIN,3,1580,15,AlwaysOn,google,0,39,7
2025-03-24,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,2.4,4.9,0.2,0,0,181,9851,MAIN,3,1469,7,AlwaysOn,meta,0,0,7
2025-03-24,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,2.7,5.7,0.7,0,0,224,9840,MAIN,3,1388,15,AlwaysOn,google,0,0,14
2025-03-24,SEOUL,app,SKU-007,Shoes,NEW,11,44000,0.03,24640,469480,2.0,5.1,-0.4,0,0,179,9738,MAIN,3,1490,7,AlwaysOn,meta,0,7,7
2025-03-24,BUSAN,web,SKU-008,Acc,RETURN,7,51000,0.03,30600,346290,4.6,7.7,2.4,0,0,232,10428,MAIN,3,1417,13,AlwaysOn,google,0,43,5
2025-03-25,BUSAN,app,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,5.2,8.1,2.6,0,0,210,10164,MAIN,3,1352,7,AlwaysOn,meta,0,56,14
2025-03-25,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.03,20720,0,2.2,4.8,0.3,0,0,182,9463,MAIN,3,1512,16,AlwaysOn,google,0,51,14
2025-03-25,BUSAN,web,SKU-003,Inner,NEW,0,44000,0.03,26400,0,4.1,7.0,1.6,0,0,209,10566,MAIN,3,1538,8,AlwaysOn,google,0,0,14
2025-03-25,SEOUL,app,SKU-004,Inner,NEW,10,51000,0.03,32640,494700,1.9,4.9,-0.0,0,0,222,10091,MAIN,3,1585,9,AlwaysOn,meta,0,29,7
2025-03-25,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,3.7,7.2,1.5,0,0,226,10262,MAIN,3,1610,11,AlwaysOn,google,0,0,7
2025-03-25,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,1.9,5.5,-0.6,0,0,216,9826,MAIN,3,1624,13,AlwaysOn,meta,0,0,14
2025-03-25,BUSAN,web,SKU-007,Shoes,RETURN,7,44000,0.03,24640,298760,5.4,8.0,3.1,0,0,195,9759,MAIN,3,1539,12,AlwaysOn,google,0,0,7
2025-03-25,SEOUL,app,SKU-008,Acc,RETURN,6,51000,0.03,30600,296820,3.1,6.3,1.2,0,0,219,10653,MAIN,3,1528,6,AlwaysOn,meta,0,37,5
2025-03-26,SEOUL,web,SKU-001,Outer,NEW,11,30000,0.02,15600,323400,3.9,7.1,2.2,0,0,187,9525,MAIN,1,2292,20,AlwaysOn,google,0,45,14
2025-03-26,BUSAN,app,SKU-002,Outer,VIP,10,37000,0.02,20720,362600,4.7,8.2,2.3,0,0,196,10195,MAIN,1,2295,22,AlwaysOn,meta,0,41,14
2025-03-26,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.02,26400,0,2.8,5.6,0.3,0,0,203,9440,MAIN,1,2274,30,AlwaysOn,meta,0,0,14
2025-03-26,BUSAN,web,SKU-004,Inner,VIP,14,51000,0.02,32640,699720,4.9,7.6,3.3,0,0,235,10691,MAIN,1,2357,31,AlwaysOn,google,0,15,7
2025-03-26,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.02,20400,0,2.7,5.3,0.2,0,0,208,10360,MAIN,1,2315,31,AlwaysOn,meta,0,0,7
2025-03-26,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.02,19240,0,4.7,7.2,2.2,0,0,236,10431,MAIN,1,2278,25,AlwaysOn,google,0,0,14
2025-03-26,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.02,24640,0,3.7,7.0,1.2,0,0,224,10428,MAIN,1,2375,25,AlwaysOn,meta,0,0,7
2025-03-26,BUSAN,web,SKU-008,Acc,RETURN,9,51000,0.02,30600,449820,4.1,7.7,2.3,0,0,199,9762,MAIN,1,2256,27,AlwaysOn,google,0,28,5
2025-03-27,BUSAN,app,SKU-001,Outer,VIP,12,30000,0.12,15600,316800,4.4,7.0,1.9,0,25000,258,12252,MAIN,1,2210,22,PromoPush,meta,1,33,14
2025-03-27,SEOUL,web,SKU-002,Outer,RETURN,8,37000,0.12,20720,260480,2.5,6.1,0.3,0,35000,268,11540,MAIN,1,2373,24,PromoPush,google,1,33,14
2025-03-27,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.12,26400,0,5.1,8.5,2.6,0,35000,259,11848,MAIN,1,2421,32,PromoPush,google,1,0,14
2025-03-27,SEOUL,app,SKU-004,Inner,NEW,12,51000,0.12,32640,538560,4.6,7.8,2.8,0,25000,243,11623,MAIN,1,2161,24,PromoPush,meta,1,3,7
2025-03-27,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.12,20400,0,4.9,8.2,2.5,0,35000,246,11739,MAIN,1,2405,33,PromoPush,google,1,0,7
2025-03-27,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.12,19240,0,2.9,6.2,1.1,0,25000,274,11762,MAIN,1,2422,21,PromoPush,meta,1,0,14
2025-03-27,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.12,24640,0,4.8,7.5,3.2,0,35000,273,12889,MAIN,1,2237,30,PromoPush,google,1,0,7
2025-03-27,SEOUL,app,SKU-008,Acc,VIP,12,51000,0.12,30600,538560,2.8,5.9,1.3,0,25000,274,11791,MAIN,1,2177,21,PromoPush,meta,1,16,5
2025-03-28,SEOUL,web,SKU-001,Outer,NEW,5,30000,0.03,15600,145500,4.4,7.7,2.2,0,0,185,9987,MAIN,3,1558,9,AlwaysOn,google,0,28,14
2025-03-28,BUSAN,app,SKU-002,Outer,NEW,10,37000,0.03,20720,358900,5.7,8.3,3.2,0,0,214,9355,MAIN,3,1628,7,AlwaysOn,meta,0,23,14
2025-03-28,SEOUL,app,SKU-003,Inner,VIP,0,44000,0.03,26400,0,3.4,6.5,1.5,0,0,213,10667,MAIN,3,1429,9,AlwaysOn,meta,0,0,14
2025-03-28,BUSAN,web,SKU-004,Inner,NEW,3,51000,0.03,32640,148410,5.1,7.6,3.2,0,0,213,10254,MAIN,3,1457,15,AlwaysOn,google,0,0,7
2025-03-28,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,3.0,6.0,0.9,0,0,202,10091,MAIN,3,1498,8,AlwaysOn,meta,0,0,7
2025-03-28,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,6.3,8.8,4.8,0,0,196,10001,MAIN,3,1411,15,AlwaysOn,google,0,0,14
2025-03-28,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,3.3,6.1,0.9,0,0,224,9964,MAIN,3,1545,5,AlwaysOn,meta,0,0,7
2025-03-28,BUSAN,web,SKU-008,Acc,RETURN,11,51000,0.03,30600,544170,5.9,8.5,4.4,0,0,207,9819,MAIN,3,1401,3,AlwaysOn,google,0,5,5
2025-03-29,BUSAN,app,SKU-001,Outer,RETURN,3,30000,0.03,15600,87300,5.9,9.0,3.9,0,0,232,10424,MAIN,2,1747,12,AlwaysOn,meta,0,25,14
2025-03-29,SEOUL,web,SKU-002,Outer,VIP,9,37000,0.03,20720,323010,4.1,7.3,2.1,0,0,198,10126,MAIN,2,1827,16,AlwaysOn,google,0,14,14
2025-03-29,BUSAN,web,SKU-003,Inner,NEW,0,44000,0.03,26400,0,5.8,8.7,3.2,0,0,189,9434,MAIN,2,1732,17,AlwaysOn,google,0,0,14
2025-03-29,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,4.3,7.4,1.7,0,0,208,9426,MAIN,2,1850,19,AlwaysOn,meta,0,0,7
2025-03-29,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,6.0,8.5,4.2,0,0,195,9902,MAIN,2,1660,17,AlwaysOn,google,0,0,7
2025-03-29,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,3.0,6.2,1.1,0,0,196,10021,MAIN,2,1875,15,AlwaysOn,meta,0,0,14
2025-03-29,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,5.5,8.1,3.7,0,0,198,9865,MAIN,2,1937,21,AlwaysOn,google,0,0,7
2025-03-29,SEOUL,app,SKU-008,Acc,NEW,5,51000,0.03,30600,247350,4.1,7.6,1.8,0,0,218,10517,MAIN,2,1851,16,AlwaysOn,meta,0,0,5
2025-03-30,SEOUL,web,SKU-001,Outer,RETURN,8,30000,0.03,15600,232800,4.3,7.4,2.4,0,0,216,10653,MAIN,3,1351,3,AlwaysOn,google,0,17,14
2025-03-30,BUSAN,app,SKU-002,Outer,RETURN,8,37000,0.03,20720,287120,6.3,8.9,4.8,0,0,192,10556,MAIN,3,1620,9,AlwaysOn,meta,0,6,14
2025-03-30,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,5.0,8.0,3.4,0,0,221,9818,MAIN,3,1522,13,AlwaysOn,meta,0,0,14
2025-03-30,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,5.9,9.4,3.3,0,0,217,10536,MAIN,3,1567,12,AlwaysOn,google,0,0,7
2025-03-30,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,4.0,7.1,2.0,0,0,217,10486,MAIN,3,1463,11,AlwaysOn,meta,0,0,7
2025-03-30,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,5.9,9.4,3.9,0,0,206,9620,MAIN,3,1434,6,AlwaysOn,google,0,0,14
2025-03-30,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,2.1,4.6,-0.0,0,0,192,9881,MAIN,3,1384,7,AlwaysOn,meta,0,0,7
2025-03-30,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,6.8,9.9,4.6,0,0,215,10220,MAIN,3,1353,4,AlwaysOn,google,0,0,5
2025-03-31,BUSAN,app,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,6.7,9.3,5.2,0,0,220,10149,MAIN,3,1396,16,AlwaysOn,meta,0,10,14
2025-03-31,SEOUL,web,SKU-002,Outer,VIP,6,37000,0.03,20720,215340,4.3,7.5,1.8,0,0,190,10011,MAIN,3,1487,12,AlwaysOn,google,0,0,14
2025-03-31,BUSAN,web,SKU-003,Inner,NEW,0,44000,0.03,26400,0,6.1,8.8,4.2,0,0,183,9758,MAIN,3,1431,8,AlwaysOn,google,0,0,14
2025-03-31,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,5.0,8.1,3.2,0,0,191,9725,MAIN,3,1446,9,AlwaysOn,meta,0,0,7
2025-03-31,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,6.0,8.5,3.8,0,0,175,9792,MAIN,3,1571,9,AlwaysOn,google,0,0,7
2025-03-31,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,4.5,7.2,2.0,0,0,184,9328,MAIN,3,1499,10,AlwaysOn,meta,0,0,14
2025-03-31,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,7.2,10.4,4.7,0,0,182,9510,MAIN,3,1472,14,AlwaysOn,google,0,0,7
2025-03-31,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.03,30600,0,3.2,5.8,1.4,0,0,201,10496,MAIN,3,1567,5,AlwaysOn,meta,0,0,5
2025-04-01,SEOUL,web,SKU-001,Outer,VIP,7,30000,0.05,15600,199500,5.5,8.8,3.9,0,0,236,10588,MAIN,2,1679,17,AlwaysOn,google,0,3,14
2025-04-01,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.05,20720,0,7.4,10.2,5.4,0,0,210,10646,MAIN,2,1729,13,AlwaysOn,meta,0,0,14
2025-04-01,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.05,26400,0,5.8,8.6,3.2,0,0,202,10407,MAIN,2,1922,19,AlwaysOn,meta,0,0,14
2025-04-01,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.05,32640,0,6.4,9.3,4.9,0,0,226,9928,MAIN,2,1949,22,AlwaysOn,google,0,0,7
2025-04-01,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.05,20400,0,4.4,7.2,1.8,0,0,173,9670,MAIN,2,1900,17,AlwaysOn,meta,0,0,7
2025-04-01,BUSAN,web,SKU-006,Kids,RETURN,0,37000,0.05,19240,0,6.6,9.4,4.6,0,0,198,10438,MAIN,2,1772,14,AlwaysOn,google,0,0,14
2025-04-01,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.05,24640,0,4.7,8.2,2.3,0,0,219,10220,MAIN,2,1746,17,AlwaysOn,meta,0,0,7
2025-04-01,BUSAN,web,SKU-008,Acc,NEW,0,51000,0.05,30600,0,6.9,10.3,4.5,0,0,198,10267,MAIN,2,1706,17,AlwaysOn,google,0,0,5
2025-04-02,BUSAN,app,SKU-001,Outer,RETURN,3,30000,0.02,15600,88200,7.0,9.5,5.0,1,0,225,10040,MAIN,1,2350,21,AlwaysOn,meta,0,0,14
2025-04-02,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.02,20720,0,4.9,8.5,3.1,1,0,203,10500,MAIN,1,2315,32,AlwaysOn,google,0,0,14
2025-04-02,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.02,26400,0,6.3,9.7,4.5,1,0,195,10229,MAIN,1,2385,31,AlwaysOn,google,0,0,14
2025-04-02,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.02,32640,0,6.0,8.7,3.7,1,0,217,10014,MAIN,1,2292,30,AlwaysOn,meta,0,0,7
2025-04-02,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.02,20400,0,7.1,9.9,5.4,1,0,219,10575,MAIN,1,2217,25,AlwaysOn,google,0,0,7
2025-04-02,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.02,19240,0,4.1,7.1,2.3,1,0,221,10467,MAIN,1,2373,22,AlwaysOn,meta,0,0,14
2025-04-02,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.02,24640,0,6.7,9.5,4.8,1,0,202,9398,MAIN,1,2384,29,AlwaysOn,google,0,0,7
2025-04-02,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.02,30600,0,5.0,7.9,2.4,1,0,202,10321,MAIN,1,2168,29,AlwaysOn,meta,0,0,5
